threshold,videos,positive_videos,negative_videos,predicted_alerts,true_positive_alerts,false_positive_alerts,missed_events,alert_precision,alert_recall,false_alarm_rate,missed_event_rate,mean_predicted_lead_time,median_predicted_lead_time,mean_alert_time_error,median_alert_time_error
0.1,20,10,10,13,8,4,2,0.6666666666666666,0.8,0.4,0.2,13.13325,11.2995,-10.991375,-8.94
0.11,20,10,10,13,8,4,2,0.6666666666666666,0.8,0.4,0.2,11.38325,9.9055,-9.241375,-8.081
0.12,20,10,10,12,8,4,2,0.6666666666666666,0.8,0.4,0.2,11.00825,9.4055,-8.866375,-7.5809999999999995
0.13,20,10,10,12,8,4,2,0.6666666666666666,0.8,0.4,0.2,9.38325,7.535499999999999,-7.241375,-6.0809999999999995
0.14,20,10,10,12,7,4,3,0.6363636363636364,0.7,0.4,0.3,9.947714285714286,9.643999999999998,-7.896285714285715,-7.715
0.15,20,10,10,12,6,4,4,0.6,0.6,0.4,0.4,11.073333333333332,12.123,-9.300833333333335,-10.6295
0.16,20,10,10,11,6,3,4,0.6666666666666666,0.6,0.3,0.4,11.073333333333332,12.123,-9.300833333333335,-10.6295
0.17,20,10,10,11,5,3,5,0.625,0.5,0.3,0.5,12.802600000000002,14.602,-10.8716,-13.544
0.18,20,10,10,11,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.711500000000001,13.0845,-11.98125,-12.2885
0.19,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.711500000000001,13.0845,-11.98125,-12.2885
0.2,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.711500000000001,13.0845,-11.98125,-12.2885
0.21,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.711500000000001,13.0845,-11.98125,-12.2885
0.22,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.461500000000001,12.5845,-11.73125,-11.7885
0.23,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.461500000000001,12.5845,-11.73125,-11.7885
0.24,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.211500000000001,12.5845,-11.48125,-11.7885
0.25,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.211500000000001,12.5845,-11.48125,-11.7885
0.26,20,10,10,10,4,3,6,0.5714285714285714,0.4,0.3,0.6,13.211500000000001,12.5845,-11.48125,-11.7885
0.27,20,10,10,9,3,3,7,0.5,0.3,0.3,0.7,14.734,13.602,-13.07,-12.544
0.28,20,10,10,9,3,3,7,0.5,0.3,0.3,0.7,14.734,13.602,-13.07,-12.544
0.29,20,10,10,8,3,2,7,0.6,0.3,0.2,0.7,14.734,13.602,-13.07,-12.544
0.3,20,10,10,8,3,2,7,0.6,0.3,0.2,0.7,13.734,10.602,-12.07,-10.033000000000001
0.31,20,10,10,8,3,2,7,0.6,0.3,0.2,0.7,13.734,10.602,-12.07,-10.033000000000001
0.32,20,10,10,8,3,2,7,0.6,0.3,0.2,0.7,13.734,10.602,-12.07,-10.033000000000001
0.33,20,10,10,5,3,1,7,0.75,0.3,0.1,0.7,13.734,10.602,-12.07,-10.033000000000001
0.34,20,10,10,5,3,1,7,0.75,0.3,0.1,0.7,13.734,10.602,-12.07,-10.033000000000001
0.35,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,15.3,15.3,-13.333,-13.333
0.36,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,15.3,15.3,-13.333,-13.333
0.37,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,15.3,15.3,-13.333,-13.333
0.38,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,15.3,15.3,-13.333,-13.333
0.39,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,15.3,15.3,-13.333,-13.333
0.4,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.41,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.42,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.43,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.44,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.45,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.46,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.47,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.48,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.8,14.8,-12.833,-12.833
0.49,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.5,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.51,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.52,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.53,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.54,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.55,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.56,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.57,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.58,20,10,10,4,2,1,8,0.6666666666666666,0.2,0.1,0.8,14.3,14.3,-12.333,-12.333
0.59,20,10,10,3,2,0,8,1.0,0.2,0.0,0.8,14.3,14.3,-12.333,-12.333
0.6,20,10,10,3,2,0,8,1.0,0.2,0.0,0.8,14.3,14.3,-12.333,-12.333
0.61,20,10,10,2,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.62,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.63,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.64,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.65,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.66,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.67,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.68,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.69,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.7,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.71,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.72,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.73,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.74,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.75,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.76,20,10,10,1,1,0,9,1.0,0.1,0.0,0.9,20.033,20.033,-16.633,-16.633
0.77,20,10,10,0,0,0,10,,0.0,0.0,1.0,,,,
0.78,20,10,10,0,0,0,10,,0.0,0.0,1.0,,,,
